#USGS station No.,"Annual exceedance probability discharge, in cubic feet per second",,,,,,,,,,,,,,,,,,,,,,,,Skew coefficient used for Sta AEP,Skew coefficient used in appendix B,MSE of skew coefficient used in appendix B,
#50-percent,20-percent,10-percent,4-percent,2-percent,1-percent,0.5-percent,0.2-percent
#Sta,Reg,Wtd,Sta,Reg,Wtd,Sta,Reg,Wtd,Sta,Reg,Wtd,Sta,Reg,Wtd,Sta,Reg,Wtd,Sta,Reg,Wtd,Sta,Reg,Wtd,Skew coefficient used for Sta AEP,Skew coefficient used in appendix B,MSE of skew coefficient used in appendix B
15564800,598000,,,756000,,,845000,,,942000,,,1010000,,,1060000,,,1120000,,,1180000,,,-0.445,,
15564868,391,212,388,539,358,536,634,471,630,749,627,745,832,750,829,913,877,911,993,1010,994,1100,1190,1110,-0.187,-0.557,0.2286
15564872,172,137,171,281,236,279,371,314,368,506,421,499,624,506,610,757,596,731,909,689,862,1140,818,1050,0.354,0.289,0.1572
15564875,11700,7060,11500,17300,10100,16900,21600,12200,21100,27800,14900,26800,33000,16900,31300,38600,19000,36000,44900,21000,40800,54200,23800,47200,0.427,,
15564877,500,522,502,874,843,871,1210,1090,1190,1770,1420,1690,2290,1670,2120,2910,1930,2570,3670,2200,3050,4910,2570,3700,0.565,,
15564879,1210,807,1190,2230,1270,2150,3180,1610,3000,4790,2070,4240,6340,2430,5220,8240,2790,6180,10600,3160,7080,14500,3670,8140,0.550,0.556,0.3929
15564884,1450,1130,1440,2200,1750,2190,2830,2200,2810,3810,2810,3730,4680,3270,4510,5690,3740,5360,6860,4220,6270,8700,4890,7540,0.733,1.143,0.5694
15564885,8810,3740,8380,12900,5470,12000,16000,6710,14600,20600,8300,18000,24400,9500,20600,28600,10700,23100,33300,12000,25800,40300,13600,29300,0.499,,
15564887,145,157,145,203,268,204,242,355,244,293,475,297,331,570,339,369,668,382,408,771,429,462,916,496,0.015,-1.331,0.3427
15564900,122000,69300,121000,172000,88700,170000,207000,101000,204000,253000,117000,248000,290000,129000,280000,327000,141000,312000,367000,152000,344000,422000,167000,384000,0.187,,
15564950,609,542,607,810,863,811,925,1100,929,1050,1430,1070,1140,1680,1160,1210,1940,1260,1280,2200,1360,1370,2560,1490,-0.507,,
15564960,79,104,80,111,180,114,135,239,140,167,322,178,193,388,212,221,456,250,251,528,294,293,630,363,0.338,,
15565200,753000,,,922000,,,1020000,,,1120000,,,1200000,,,1260000,,,1320000,,,1400000,,,-0.313,,
15565447,709000,,,877000,,,989000,,,1130000,,,1240000,,,1350000,,,1460000,,,1610000,,,0.392,,
15565700,11800,6790,11500,16500,9710,16100,19500,11700,19000,23200,14400,22400,26000,16300,24800,28600,18200,27000,31200,20200,29100,34700,22900,31700,-0.170,,
15565730,1420,2230,1430,1690,3370,1700,1820,4200,1840,1960,5270,1990,2040,6100,2100,2110,6930,2210,2180,7780,2320,2250,8930,2470,-0.641,,
15581000,47,32,47,57,61,57,63,84,63,70,117,70,74,145,76,79,174,82,83,205,88,89,249,96,-0.075,,
15585000,38,24,38,54,46,54,64,64,64,76,89,76,84,111,85,92,133,93,99,157,102,108,192,114,-0.386,-0.386,0.1843
15619000,86,46,84,116,83,114,135,114,134,157,158,157,174,194,175,190,231,194,205,271,214,226,327,241,-0.151,,
15621000,2710,925,2680,3430,1450,3400,3820,1830,3790,4240,2340,4200,4510,2740,4460,4750,3140,4690,4960,3560,4890,5220,4120,5140,-0.555,-0.555,0.2350
15624998,46,21,44,83,39,80,111,55,107,152,77,143,186,96,171,222,116,198,260,136,226,315,167,262,-0.128,-0.128,0.1716
15625000,59,31,55,110,59,99,154,81,134,224,112,184,286,138,222,359,166,261,443,196,303,575,237,361,0.212,,
15633000,63,90,63,127,158,129,183,213,185,269,289,271,344,351,345,428,414,425,521,482,512,661,577,635,-0.093,0.295,0.2768
15635000,243,91,238,368,159,359,454,214,442,568,291,546,655,352,623,744,416,698,834,483,772,959,578,868,-0.083,-0.084,0.1908
15637000,756,221,688,1200,378,1080,1540,501,1340,1990,671,1660,2350,805,1870,2730,944,2050,3130,1090,2230,3700,1290,2440,-0.008,,
15668100,67,69,67,106,121,107,134,162,136,171,220,174,199,267,204,227,315,236,255,366,271,294,439,320,-0.225,-0.241,0.2114
15668200,891,351,856,1500,570,1440,1950,736,1850,2560,959,2360,3040,1140,2700,3530,1320,3020,4040,1500,3300,4740,1760,3630,-0.196,-0.196,0.2073
15712000,17900,7730,16700,28900,11100,26600,36700,13500,33200,47000,16600,40500,55000,18900,45100,63100,21200,48800,71400,23500,51800,82600,26600,55100,-0.193,,
15743850,314,164,299,623,280,589,860,369,806,1180,493,1070,1430,592,1240,1680,692,1390,1940,798,1520,2280,948,1670,-0.456,-0.456,0.2250
15744000,62400,29300,60700,86200,39000,84000,100000,45700,97400,116000,54100,112000,127000,60200,121000,138000,66200,128000,147000,72400,135000,159000,80300,144000,-0.463,,
15744500,124000,38400,123000,143000,50700,143000,153000,58900,153000,163000,69300,162000,169000,76900,168000,174000,84300,173000,179000,91800,177000,184000,102000,182000,-0.638,-0.892,0.2226
15746988,478,128,462,700,225,674,861,303,821,1080,412,1000,1250,499,1140,1430,589,1270,1620,684,1400,1900,818,1560,0.161,,
15746998,2020,708,1970,2710,1160,2670,3110,1500,3060,3560,1950,3490,3860,2310,3780,4130,2670,4030,4380,3040,4270,4680,3560,4560,-0.494,,
15747000,17100,3380,16500,24800,5090,23900,30000,6320,28700,36600,7940,34200,41600,9160,37900,46500,10400,41000,51600,11600,43700,58300,13300,46600,-0.115,0.080,0.1843
15798700,33,19,27,87,39,82,123,55,113,160,80,133,181,100,145,197,121,158,209,145,172,220,178,194,-1.358,-0.789,0.0636
15875000,186000,46800,184000,212000,61500,210000,227000,71400,224000,242000,83800,239000,252000,92900,248000,262000,102000,257000,270000,111000,264000,281000,122000,273000,-0.260,,
15896000,44000,8790,43100,65200,12900,63200,79900,15800,76800,99300,19500,93000,114000,22300,104000,130000,25100,114000,145000,27900,122000,167000,31600,132000,-0.014,-0.014,0.1224
15896700,3130,621,3010,4520,1050,4370,5390,1380,5200,6410,1820,6110,7120,2170,6700,7790,2530,7210,8420,2900,7650,9220,3420,8160,-0.426,-0.434,0.2299
15904800,397,566,407,631,899,658,856,1150,897,1250,1490,1300,1630,1750,1670,2130,2010,2070,2750,2290,2490,3840,2670,3040,1.226,,
15904900,605,447,603,866,721,863,1060,927,1060,1330,1210,1320,1540,1420,1540,1780,1640,1770,2030,1870,2010,2400,2190,2360,0.362,0.362,0.1653
15906000,326,230,319,620,394,603,848,524,821,1170,701,1110,1420,841,1320,1680,986,1520,1960,1140,1720,2340,1350,1970,-0.304,-0.304,0.1921
15908000,17100,10400,16900,24700,14500,24400,30400,17400,29800,38400,21100,37000,44900,23800,42500,52000,26500,48000,59700,29300,53400,70900,33000,60300,0.389,0.389,0.1999
15910000,20600,11300,20000,28300,15800,27800,32500,19000,31900,36900,23100,36000,39600,26000,38400,41900,29000,40400,44000,32100,42300,46300,36000,44500,-0.760,,
15910200,932,232,900,1200,402,1190,1340,535,1330,1490,718,1470,1580,863,1550,1660,1010,1630,1730,1170,1690,1810,1390,1770,-0.699,-1.191,0.1310
15910300,336,95,311,563,173,511,746,236,660,1020,324,845,1250,394,975,1500,469,1090,1790,548,1210,2210,659,1340,0.197,,
15918200,65,25,64,97,50,95,121,71,118,156,101,150,184,126,176,215,153,203,248,182,232,298,224,273,0.344,,
